index,Sample-type,Status,patient_ID,Methanobrevibacter,Deinococcus,Truepera,Meiothermus,Actinobaculum,Actinomyces,N09,Varibaculum,Brevibacterium,Corynebacterium,Brachybacterium,Dermacoccus,Gordonia,Phycicoccus,Terracoccus,Frigoribacterium,Microbacterium,Pseudoclavibacter,Kocuria,Micrococcus,Nesterenkonia,Rothia,Mycobacterium,Rhodococcus,Nocardioides,Xylanimicrobium,Propionibacterium,Pseudonocardia,Bifidobacterium,Gardnerella,Scardovia,Atopobium,Collinsella,Olsenella,Slackia,Rubrobacter,Sediminibacterium,[Prevotella],Bacteroides,Paludibacter,Porphyromonas,Tannerella,Prevotella,Dyadobacter,Hymenobacter,Chryseobacterium,Cloacibacterium,Capnocytophaga,Flavobacterium,Salinimicrobium,Sphingobacterium,Candidatus Rhabdochlamydia,SHD-231,Chroococcidiopsis,Exiguobacterium,Alicyclobacillus,Anoxybacillus,Bacillus,Geobacillus,Gracilibacillus,Oceanobacillus,Aneurinibacillus,Paenibacillus,Planomicrobium,Solibacillus,Sporosarcina,Jeotgalicoccus,Salinicoccus,Staphylococcus,Thermoactinomyces,Gemella,Abiotrophia,Alloiococcus,Granulicatella,Enterococcus,Lactobacillus,Leuconostoc,Lactococcus,Streptococcus,Anaerovorax,Mogibacterium,Anaerococcus,Finegoldia,Parvimonas,Peptoniphilus,Pseudoramibacter_Eubacterium,[Ruminococcus],Blautia,Butyrivibrio,Catonella,Coprococcus,Epulopiscium,Johnsonella,Lachnoanaerobaculum,Lachnospira,Moryella,Oribacterium,Roseburia,Shuttleworthia,Peptococcus,Filifactor,Peptostreptococcus,Tepidibacter,Faecalibacterium,Ruminococcus,Dialister,Megasphaera,Phascolarctobacterium,Schwartzia,Selenomonas,Veillonella,Caldicellulosiruptor,Bulleidia,Sharpea,Fusobacterium,Leptotrichia,Sneathia,Nitrospira,A17,Planctomyces,Brevundimonas,Mycoplana,Phenylobacterium,Afipia,Bosea,Bradyrhizobium,Ochrobactrum,Hyphomicrobium,Pedomicrobium,Rhodoplanes,Methylobacterium,Mesorhizobium,Agrobacterium,Xanthobacter,Woodsholea,Amaricoccus,Paracoccus,Rhodobacter,Roseomonas,Reyranella,Skermanella,Raphanus,Kaistobacter,Novosphingobium,Sphingobium,Sphingomonas,Sphingopyxis,Achromobacter,Lautropia,Curvibacter,Hydrogenophaga,Methylibium,Polaromonas,Tepidimonas,Janthinobacterium,Massilia,Methylotenera,Chitinimonas,Eikenella,Kingella,Neisseria,Methyloversatilis,Petrobacter,Peredibacter,Bdellovibrio,Desulfobulbus,Bilophila,Desulfovibrio,Plesiocystis,Campylobacter,Sulfuricurvum,Sulfurimonas,Rheinheimera,Shewanella,Cardiobacterium,Buchnera,Morganella,Legionella,Alcanivorax,Halomonas,Actinobacillus,Aggregatibacter,Haemophilus,Acinetobacter,Alkanindiges,Enhydrobacter,Moraxella,Perlucidibaca,Psychrobacter,Pseudomonas,Methylophaga,Nevskia,Aquimonas,Lysobacter,Pseudoxanthomonas,Silanimonas,Stenotrophomonas,Treponema,Pyramidobacter,TG5,Mycoplasma,Unknown
OR.CON1063.OralRinse,Oral,healthy,1063,0,0,0,0,0,0.0346447445684087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440399295361127,0,0,0,0,0,0,0,0,0,0,0,0,0.00117439812096301,0,0,0.00352319436288902,0,0,0,0.00176159718144451,0.0728126834997064,0,0,0,0,0.0340575455079272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948326482677628,0,0.0443335290663535,0,0,0,0,0,0,0,0.00234879624192601,0.0091015854374633,0,0,0,0.0105695830886671,0,0.0698766881972989,0.0355255431591309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238696418085731,0,0.0149735760422783,0,0,0.0440399295361127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375807398708162,0.0328831473869642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145038167938931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117439812096301,0,0.00146799765120376,0,0.0651790957134469
OR.CON1064a.OralRinse,Oral,healthy,1064,0,0,0,0,0,0.0592990127873849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420724839329491,0,0,0,0,0,0,0,0,0,0.001258861723978,0,0,6.6255880209368e-4,0,0,0,1.987676406281e-4,0.00887828794805539,0.0215331610680448,0.00702312330219307,0.0596965480686411,0,0,0,0,0.0446564632611144,0,0,0,0,3.9753528125621e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588352216259193,0,0,0,0,0,0,0.0583714304644537,0,0.00278274696879348,0,0,0.00397535281256211,0,0,0,0,0,0.00616179685947128,0,0,3.9753528125621e-4,0.011859802557477,0,0.00212018816669979,0.00397535281256211,0,0,0.00159014112502485,0.00139137348439674,0,0,0,0,0.00722189094282118,0.00119260584376863,0,0.00735440270323991,0.0640694361624594,0.0385609222818525,0,0.00450539985423706,1.987676406281e-4,0.0436626250579739,0.132776783939575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023189558073279,0.00278274696879348,0.0494931425163983,0,0,0,0,0,0,0,0,0.0170940170940171,0,0,0,0,0.0802358709335454,0,0,0,0,0,0,0.0268336314847943,0.0212018816669979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161664347710859,0,0.00708937918240244,0,0.0801033591731266
OR.CON1065.OralRinse,Oral,healthy,1065,0,0,0,0,0,0.0187915114207031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272152924023975,0,0,0,0,0,0,0,0,0,0.0111777093795561,0,0,0.00485987364328527,0,0,0,0,0.00161995788109509,0,0.00696581888870889,0.173173497489065,0,0,0,0,0.102057346508991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549165721691236,0,0.0306172039526972,0,0,0,0.00226794103353313,0,0,0,0,0.027377288190507,0,0,0,0.00421189049084724,0,0.0434148712133485,0.0304552081645877,0,0.00291592418597116,0.00518386521950429,0,0,0,0,0,0.00340191155029969,0,0,0,0.0231653976996598,0.115341001133971,0,0.00647983152438037,0,0.0921756034343107,0.0183055240563745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017819536692046,0.00680382310059938,0,0,0,0,0,0,0,0,0,0.00421189049084724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181111291106431
OR.CON1066.OralRinse,Oral,healthy,1066,0,0,0,0,0,0.0494445313722422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719762165545298,0,0,0,0,0,0,0,0,0.00117352526991081,0,0,0,0,0,0,0,8.6058519793459e-4,0.00117352526991081,0.0113440776091378,0.00977937724925677,0.192692849319355,0,0,0,0,0.0247222656861211,0,0,0,0,3.9117508997027e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8235017994054e-4,0,0,0.0913785010170552,0,0.0109529025191676,0,0,0.0396651541229854,0,4.6941010796432e-4,0,0,0,0.00618056642153028,0,0,4.6941010796432e-4,0,0,0.00234705053982162,0.00148646534188703,0,0,0.0106399624471914,0.0174464090126741,0,0,0,0,0.00633703645751839,0,0,0.0149428884368643,0.0795650132999531,0.0190111093725552,0,0.00109529025191676,0,0.0165858238147395,0.0287904866218119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150211234548584,0.0154905335628227,0,0,0,0,0,0,0,0,0.0181505241746206,0,0,0,0,0.00172117039586919,0,0,0,0,0,0,0.0266781411359725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845720544515725,0,0.0357534032232827,0.00164293537787514,0.154044750430293
OR.CON1067.OralRinse,Oral,healthy,1067,0,0,0,0,0,0.00551181102362205,0,0,0,0.00223097112860892,0,0,0,0,0,0,0,0,0,0,0,0.0267716535433071,0,0,0,0,0,0,0,0,0,0.0316272965879265,0,0,0,0,3.9370078740157e-4,0,0,0.0379265091863517,0,0.00800524934383202,0.0784776902887139,0,0,0,0,0.078740157480315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536745406824147,0,0.00669291338582677,0,0,0,0,0,0,0,0.0010498687664042,0.00853018372703412,0,0,0.00997375328083989,0,0,0.0195538057742782,0.057742782152231,0,0,0.00393700787401575,0,0,0,0,0,0.0207349081364829,0,0,0.00301837270341207,0.0484251968503937,0.052755905511811,0,0.0010498687664042,0,0.0670603674540682,0.122047244094488,0,0,0,0,0,0,0,0,0,0,0,5.249343832021e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110236220472441,0.0507874015748032,0.060498687664042,0,0,0,0,0,0,0,0,0.0380577427821522,0,0,0,0,0.0118110236220472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178477690288714,0,0.00708661417322835,0,0.0564304461942257
OR.CON1068.OralRinse,Oral,healthy,1068,0,0,0,0,0,0.0365916509190861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802267651606253,0,0,0,0,0,0,0,0,0,0.012884384126438801,0,0,0.00120254251846762,0,0,0,0,0.00893317299433087,0.00292046040199278,0.00498196186222299,0.167668785432056,0,0,0,0,0.0261123518295825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133997594914963,0,0,0,0,0,0,0.101528946916337,0,0.00549733722728054,0,0,0.0278302697131077,0,0,0,0,0,0.00257687682528775,0,0,0.00652808795739564,0,0,0.0072152551108057,0.00446658649716544,0,0,0.00498196186222299,0.00171791788352517,0,0,0,0,0.0197560556605394,0,0,0.0121972169730287,0.0910496478268339,0.0121972169730287,0,0.0010307507301151,0,0.0523964954475176,0.0135715512798488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395121113210789,0.00532554543892802,0.0108228826662086,0,0,0,0,0,0,0,0,0.0326404397869782,0,0,0,0,0.00601271259233809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403710702628414,0,0.0326404397869782,0.00343583576705034,0.145335852946229
OR.CON1069.OralRinse,Oral,healthy,1069,0,0,0,0,0,0.0339851024208566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180167597765363,0,0,0,0,0,0,0,0,0.0700651769087523,0.00675046554934823,0,0.0144320297951583,0.0314245810055866,0,0,0,0,0,0,0.00209497206703911,0.0812383612662942,0,0,0,0,0.00488826815642458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018854748603352,0,0,0,0,0,0,0,0,0.0165270018621974,0,0,0,0.00279329608938547,0,0,0,0,0.00581936685288641,0,0,0,0.00349162011173184,0,0.00977653631284916,0.00465549348230913,0,0.0209497206703911,0.00349162011173184,0,0,0,0,0,0.0512104283054004,0.0526070763500931,0,0,0.0204841713221601,0,0,0.00837988826815642,0,0.0102420856610801,0.0463221601489758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221135940409683,0.00395716945996276,0,0,0,0,0,0,0,0,0.00395716945996276,0,0,0,0,0.00302607076350093,0,0,0,0,0,0,0,0.145018621973929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9832402234636e-4,0,0,0.00325884543761639,0.11731843575419
OR.CON1069a.OralRinse,Oral,healthy,1069,0,0,0,0,0,0.0561963190184049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194601226993865,0,0,0,0,0,0,0,0,0.0115337423312883,0.00441717791411043,0,0.00245398773006135,0.0296932515337423,0,0,0,0,0,0,0.00392638036809816,0.0782822085889571,0,0,0,0,0.0100613496932515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149693251533742,0,0,0,0,0,0,0,0,0.0147239263803681,0,0,0,0.00147239263803681,0,0,0,0,0.00785276073619632,0,0,0,0.00466257668711656,0,0.0159509202453988,0.00539877300613497,0,0.0208588957055215,0.00294478527607362,0,0,0,0,0,0.0458895705521472,0.0574233128834356,0,0,0.0311656441717791,0,0,0.00662576687116564,0,0.0130061349693252,0.0468711656441718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252760736196319,0.00515337423312883,0,0,0,0,0,0,0,0,0.00760736196319018,0,0,0,0,0.00294478527607362,0,0,0,0,0,0,0,0.140613496932515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711656441717791,0.130306748466258
OR.CON1070.OralRinse,Oral,healthy,1070,0,0,0,0,0,0.0557384244020189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884353741496599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010533245556287,0,0.00592495062541146,0,0.00241386877331578,0.109501865262234,0,0,0,0,0.00987491770901909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164581961816985,0,0,0,0,0,0,0.113451832345842,0,0.0449857362299759,0,0,0.00789993416721527,0,0,0,0,0,0.0168970814132104,0,0,0,0,0,0.15668202764977,0.021505376344086,0,0,0.00351108185209568,0.0021944261575598,0,0,0,0,0.0210664911125741,0.0252359008119377,0,0.00263331138907176,0.010972130787799,0,0,0.0140443274083827,0,0.0116304586350669,0.0915075707702436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184331797235023,0,0,0,0,0,0,0,0,0,0.00746104893570331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00811937678297125,0,0.00153609831029186,0,0.121351766513057
OR.CON1071.OralRinse,Oral,healthy,1071,0,0,0,0,0,0.0894526034712951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192637802784665,0,0,0,0,0,0,0,0.00400534045393859,0,0.00267022696929239,0,0,0.00381460995613199,0,0,0,0,0.00228876597367919,0,0,0.0411977875262254,0,0,0,0,0.00839214190349037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400534045393859,0,0,0,0,0,0,0.0406255960328056,0,0.0543581918748808,0,0,0.00457753194735838,0,0,0,0,0.00915506389471677,0.00572191493419798,0,0,0,0,0,0.0347129506008011,0.0158306313179477,0,0,0,0,0,0,0,0,0.00324241846271219,0.00209803547587259,0,0,0.00743848941445737,0.133320617966813,0,0.0211710852565325,0,0,0.0305168796490559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318519931337021,0.00629410642761778,0,0,0,0,0,0,0,0,0.00343314896051879,0,0,0,0,0.00457753194735838,0,0,0,0,0,0,0.0396719435437727,0.0717146671752813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304596604997139
OR.CON1072.OralRinse,Oral,healthy,1072,0,0,0,0,0,0.0330877913295496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925009056877189,0,0,0,0,0,0,0.00108682526264944,0,0,0.0028982007003985,0,0,0.00229440888781548,0,0,0.0233063639657046,0,0.0247554643159039,0.00217365052529888,0.0170269291148412,0.0962444149257336,0,0,0,0,0.0350199251298152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160608622147084,0,0,0,0,0,0,0.0801835527110252,0,0.0359859920299481,0,0,0.00108682526264944,0,0,0,0,0.00591715976331361,0.00326047578794832,0,0,0,0,0,0.028378215191402,0.0187175461900737,0,0,0.00265668397536529,0.00193213380026567,0,0,0,0,0.00881536046371211,0.00519260958821398,0,6.0379181258302e-4,0.00458881777563096,0.101316266151431,0,0.00724550175099626,0,0.0177514792899408,0.0765608018355271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228233305156382,0,0,0,0,0,0,0,0,0,0,0.00326047578794832,0.0362275087549813,0,0,0,0,0,0,0,0,0.0160608622147084,0,0,0,0,0.00676246830092984,0,0,0,0,0,0,0.0248762226784205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055548846757638,0,0.0101437024513948,0,0.127641589180051
OR.CON1073.OralRinse,Oral,healthy,1073,0,0,0,0,0,0.0367954070981211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247912317327766,0,0,0,0,0,0,0,0,0,0.00561064718162839,0,0.00143528183716075,0.00117432150313152,0,0,0,0,0.00495824634655532,0.00169624217118998,0.00548016701461378,0.183977035490605,0,0,0,0,0.0190501043841336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262917536534447,0,0.0358820459290188,0,0,0.00861169102296451,0,0,0,0,0.00169624217118998,0.00548016701461378,0,0,0,0,0,0.0262265135699374,0.0140918580375783,0,0,9.1336116910229e-4,0.0109603340292276,0,0,0,0,0.00495824634655532,0.0176148225469729,0,0,0.0105688935281837,0.137134655532359,0,0.00808977035490605,0,0,0.0364039665970772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300104384133612,0.026356993736952,0.00991649269311065,0,0,0,0,0.00156576200417537,0,0,0,0.00782881002087683,0,0,0,0,0.00195720250521921,0,0,0,0,0,0,0.00326200417536534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260960334029228,0,0.0180062630480167,0.00352296450939457,0.0542797494780793
OR.CON1074.OralRinse,Oral,healthy,1074,0,0,0,0,0,0.0905617118838365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015475735575086,0,0,0,0,0,0,0,0,0,0.00783339701948796,0,0,0.00439434466946886,0,0,0,0,0.00706916316392816,0.0682078716087123,0,0.125716469239587,0,0,0,0,0.00687810470003821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202521971723347,0,0,0,0,0,0,0.0376385173863202,0,0.0594191822697746,0,0,0.00821551394726786,0,0,0,0,0.00439434466946886,0.011463507833397,0,0,7.642338555598e-4,0,0,0.0196790217806649,0.0825372564004585,0,0.00363011081390906,0.00802445548337791,0,0,0,0,0,0.0112724493695071,0,0,0,0.0158578525028659,0.130683989300726,0,0.0290408865112724,0,0.00974398165838747,0.00745128009170806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439434466946886,0.00897974780282767,0.00783339701948796,0,0,0,0,0,0,0,0,0.00477646159724876,0,0,0,0,0,0,0,0,0,0,0,0.030760412686282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120366832250669,0,0.023118074130684,0,0.121895299961788
OR.CON1075.OralRinse,Oral,healthy,1075,0,0,0,0,0,0.0931209089786341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245770038285785,0,0,0.00111152278621712,0,0,0,0,0.00456959367667037,0.0065456341855008,0.0064221316536989,0.102383598863777,0,0,0,0,0.0261825367420032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164875879955539,0.00197604050883043,0.0106212177349636,0,0,0,0,0,0,0,8.6451772261331e-4,0.006298629121897,0,0,0.00358157342225516,0.0056811164628874896,0,0.0166728417932568,0.025194516487588,0,0,0.0112387303939731,0.00234654810423614,0,0,0,0,0.006298629121897,0,0,0.00444609114486847,0.065456341855008,0.031493145609485,0,0.00531060886748178,0,0.0575521798196863,0.0595282203285167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185253797702853,0.00901568482153884,0,0,0,0,0,0,0,0,0.012597258243794,0,0,0,0,0.0100037050759541,0,0,0,0,0,0,0.00284055823144374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133382734346054,0,0.00185253797702853,0,0.187476843275287
OR.CON1076.OralRinse,Oral,healthy,1076,0,0,0,0,0,0.127582017010936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00405022276225192,0,0,0.00405022276225192,0,0.0101255569056298,0.0141757796678817,0,0,0.00850546780072904,0,0,0,0.0174159578776833,0.116646415552855,0,0,0,0,0.0206561360874848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198460915350344,0,0.012555690562981,0,0,0.0607533414337789,0,0,0,0,0,0.00324017820980154,0,0,0,0,0,0.0101255569056298,0.0283515593357635,0,0,0.00850546780072904,0.04212231672742,0,0,0,0,0.0340218712029162,0.0789793438639125,0,0.00607533414337789,0.031591737545565,0,0,0.00324017820980154,0.00202511138112596,0.0162008910490077,0.0117456460105306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733090319967598,0.02106115836371,0,0,0,0,0,0,0,0,0.00850546780072904,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1004455245038e-4,0,0,0,0,0,0,0,8.1004455245038e-4,0,0,0,0,0,0.0587282300526529,0,0.0178209801539085,0,0.12636695018226
OR.POST.01.002.OralRinse,Oral,disease,01002,0,0,0,0,0,0.0560956790123457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506944444444444,0,0,0,0,0,0,0.00509259259259259,0,0.0066358024691358,0.010108024691358,0,0,0.00501543209876543,0,0,0.00208333333333333,0.00455246913580247,0.00146604938271605,0.0540123456790123,0.00817901234567901,0.140354938271605,0,0,0,0,0.0695216049382716,0,0,0,0,0.00108024691358025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322530864197531,0,0,0,0,0,0,0.0134259259259259,0,0.00725308641975309,0,0,0.0145833333333333,0,3.0864197530864e-4,0,0,0,0.00470679012345679,0,0,0,0.00640432098765432,0,0.0175925925925926,0.0100308641975309,0,9.2592592592592e-4,3.0864197530864e-4,0,0,0,0,0,0.0112654320987654,0.0385802469135802,0,0.00794753086419753,0.027391975308642,0.0260030864197531,0,0.00100308641975309,0,0.0283179012345679,0.0912808641975309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033179012345679,0.00378086419753086,0.00941358024691358,0,0,0,0,0,0,0.00192901234567901,0,0.00347222222222222,0,0,0,0,0.0101851851851852,0,0,0,0,0,0,0,0.0422839506172839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119598765432099,0.00262345679012346,0.0225308641975309,0.00277777777777778,0.13125
OR.POST.01.004.OralRinse,Oral,disease,01004,0,0,0,0,0,0.00705119165138908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334226484275843,0,0,0,0,0,0,0,0,0,0.0121280496403892,0,0,8.4614299816669e-4,0,0,0.0208715272881117,0,0,0,7.051191651389e-4,0.134959808207587,0,0,0,0,0.0537300803835848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284868142716119,0,0.013538287970667,0,0,0.0228458609505006,0,0,0,0,0,0.0100126921449725,0,0,0,0,0,0.0296150049358342,0.00169228599633338,0,0,0,0,0,0,0,0,0.0114229304752503,0.0197433366238894,0,0,0.0145254548018615,0.0236920039486673,0,0.0069101678183613,5.6409533211112e-4,0.103370469609364,0.210548582710478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197433366238894,0.00239740516147229,0,0,0,0,0,0,0,0,0,0.0107178113101114,0,0,0,0,0.00902552531377803,0,0,0,0,0,0,0.0303201241009731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267945282752785,0,0.0297560287688619,0,0.134677760541532
OR.POST.01.005.OralRinse,Oral,disease,01005,0,0,0,0,0,0.0467361915797605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308999613750483,0,0,0,0,0,0,0.0158362302047122,0,0,0.00617999227500966,0,0,0.00115874855156431,0,0,0,0,0,0.00424874468906914,0.00321874597656753,0.0686236642204197,0,0,0,0,0.0102999871250161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166087292390884,0,0,0,0.00270374662031672,0,0,0.164671044161195,0,0.0543324320844599,0,0,0.00489249388438264,0,7.724990343762e-4,0,0,0.00334749581563023,0.00553624307969615,0,0,0,0,0,0.0736449079438651,0.0171237285953393,0,0,0.00347624565469293,0.00115874855156431,0,0,0,0,0.00746749066563667,0.00296124629844213,0,0,0.00914123857345178,0.130552336809579,0,0.0230462211922235,0,0,0.188232264709669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164799794000257,0.0267799665250418,0,0,0,0,0,0,0,0,0.00605124243594696,0,0,0,0,0.00836873953907558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399124501094374,0,0.00205999742500322,0,0.06720741599073
OR.POST.01.006.OralRinse,Oral,disease,01006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140765233821445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283419933868682,0.00519603212092584,0.0207841284837034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661313179026925,0,0,0,0,0,0,0,0,0.00803023145961266,0,0,0.00425129900803023,0,0,0,0,0,0.00330656589513462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108644307982995,0.308927727916863,0,0.0188946622579121,0,0.0396787907416155,0.0349551251771375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982522437411431,0,0,0,0,0,0,0,0,0,0,0.00897496457250827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287671232876712
