"","BRU.03709","BRU.03713","BRU.03722","BRU.03733","BRU.03746","BRU.03762","BRU.03775","BRU.03780","BRU.03787","BRU.03792","BRU.03804","BRU.03813","BRU.03815","BRU.03819","BRU.03822","BRU.03824","BRU.03839","BRU.03853","BRU.03856","BRU.03860","BRU.03861","BRU.03867","BRU.03871","BRU.03878","BRU.03881","BRU.03886","BRU.03895","BRU.03899","BRU.03904","BRU.03907","BRU.03916","BRU.03932","BRU.03936","BRU.03937","BRU.04003","BRU.04004","BRU.04006","BRU.04008","BRU.04013","BRU.04034","BRU.04035","BRU.04036","BRU.04044","BRU.04045","BRU.04049","BRU.04050","BRU.04056","BRU.04057","BRU.04058","BRU.04061","BRU.04064","BRU.04065","BRU.04071","BRU.04075","BRU.04077","BRU.04079","BRU.04082","BRU.04088","BRU.04090","BRU.04092","BRU.04093","BRU.04095","BRU.04098","BRU.04102","BRU.04113","BRU.04114","BRU.04119","BRU.04121","BRU.04133","BRU.04137","BRU.04146","BRU.04150","BRU.04151","BRU.04153","BRU.04341","BRU.04348","BRU.04351","BRU.04353","BRU.04357","BRU.04364","BRU.04372","BRU.04377","BRU.04381","BRU.05218","BRU.05228","BRU.05229","BRU.05231","BRU.05232","BRU.05235","BRU.05236","BRU.05237","BRU.05241","BRU.05243","BRU.05246","BRU.05249","BRU.05251","BRU.05256","BRU.05258","BRU.05264","BRU.05270","BRU.05271","BRU.05272","BRU.05327","BRU.05336","BRU.05341","BRU.05343","BRU.05344","BRU.05349","BRU.05352","BRU.05355","BRU.05361","BRU.05364","BRU.05377","BRU.05379","BRU.05382","BRU.1000","BRU.1006","BRU.1017","BRU.1018","BRU.1022","BRU.1028","BRU.1031","BRU.1032","BRU.1036","BRU.1037","BRU.1039","BRU.1040","BRU.1042","ILDCON1062.BAL","ILDCON1063.BAL","ILDCON1064.BAL","ILDCON1065.BAL","ILDCON1066.BAL","ILDCON1067.BAL","ILDCON1068.BAL","ILDCON1070.BAL","ILDCON1071.BAL","ILDCON1072.BAL","ILDCON1073.BAL","ILDCON1074.BAL","ILDCON1076.BAL","Mock.DNA","POST.01.001.BAL","POST.01.003a.BAL","POST.01.004a.BAL","POST.01.005.BAL","POST.01.006.BAL","POST.01.007b.BAL","POST.01.009.BAL","POST.01.010.BAL","POST.01.011.BAL","POST.01.013a.BAL","POST.02.001.BAL","POST.02.002.BAL","POST.02.003.BAL","POST.02.004.BAL","POST.02.005.BAL","POST.02.006.BAL","POST.02.007.BAL","POST.02.008.BAL","POST.02.009.BAL","POST.02.010.BAL","POST.02.011.BAL","POST.02.012.BAL","POST.02.013.BAL","POST.03.001.BAL","POST.03.002.BAL","POST.04.001.BAL","POST.04.002.BAL","POST.04.003.BAL","POST.04.004.BAL","POST.04.005.BAL","PRO.1019","PRO.1031","PRO.1035","PRO.1037","PRO.1038","PRO.1040","PRO.1041","PRO.1042","PRO.1044","PRO.1047","PRO.1049","PRO.1050","PRO.1053","PRO.1054","PRO.1055","PRO.1056","PRO.1057","PRO.1059","PRO.1061","PRO.1067","PRO.1068","PRO.1069","PRO.1070","PRO.1071","PRO.1073","PRO.1075","PRO.1077","PRO.1079","PRO.1080","PRO.1081","PRO.1082","PRO.1084","PRO.1085","PRO.1088","PRO.1091","PRO.1099","PRO.112","PRO.1125","PRO.1127","PRO.1134","PRO.1264","PRO.1265","PRO.1280","PRO.1282","PRO.1284","PRO.1286","PRO.1287","PRO.1289","PRO.1290","PRO.1291","PRO.1292","PRO.1295","PRO.1296","PRO.1299","PRO.1300"
"2cf46d6221a15fc1fc843da9c1838806",0,0,0.00956598257117715,0,0,0,0,0,0,0,0.00850199181883806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109721248719469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332829046898638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2949e1f90dd8b5ab570d6b3fff2ef8a5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477585485340095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207227772672023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8689a5ba93113f92e4a8fd1e9e154644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211379620934823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012977622164713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f4f91cc4ecef75ba162cb8c67932f09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350773096925064,0,0,0,0.00302323887229548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101761177440064,0,0,0,0,0,0.00280023550698623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266402801035165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8d1a7de3ae00784921379c72a06f550",0,0,0,0.0133624566362585,0,0,0,0,0,0,0,0,0.0480611687602403,0,0,0,0,0,0,0,0,0,0,0,0,0.00108242191904386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188752424046542,0,0.564860773078323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152377455480081,0,0,0,0,0,0,0,0,0.00119434180569552,0.00275149318837662,0,0.00271695332826783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272540601082696,0.365580758106257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241616942600219,0,0,0,0,0,0,0,0,0,0.00452888841247722,0,0,0,0,0.0333776652795058,0,0,0,0,0,0,0,0,0,0,0.00521480009932953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123886111714845,0,0,0,0,0,0,0.00586304804749438,0,0,0,0,0,0.0011308237422727,0,0,0,0,0,0
"cd23384d5aaf19f2311c862dc6889efc",0,0.00367549543404949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369851328296368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380090497737557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226097bd7a1661a286a3b62d1c1f0e3a",0,0,0,0,0,0,0,0,0,0.0134991119005329,0,0,0,0,0,0,0,0,0,0,0,0.0893778073531858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6816715317253e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264396024568492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d896cf5947c5dd18c8cfc3c917368bdd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229078198572955,0,0.00721880445218876,0,0,0,0.0328077001843129,0,0,0.0258443771957285,0,0,0,0,0,0,0.0180533058459726,0,0,0,0,0,0,0,0,0,0,0.00910685626842832,0,0,0.00665423315143561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1006d42c9984f242af419f88f8f30b61",0.324583095555133,0.304611420560039,0.0456158278690851,0.0355903893100347,0.00518663613540431,0.340517463093462,0.00273330730183522,0.0373546307972537,0.00433386418818369,0.00461811722912966,0.0261743710397562,0.221576227390181,0.347351174221737,0.0260232539869589,0.0568704270201614,0.0228545133829281,0.0049251231280782,0.856141245458602,0.860789071627573,0.319928507596068,0.148135028868974,0.000665446681084678,0.0136748768472906,0.827274404871748,0.306867574616053,0.0062239260345022,0.389938688885395,0.291798683889837,0.0606611430503889,0.684225990597717,0.0815547757387486,0.0243319647304301,0.093011811023622,0.0499662869512758,0.00243464284025906,0.00308660902271008,0.00240362811791383,0.0337693113977123,0.00489066420853178,0.000324052147468654,0.0302766155276616,0.0539845758354756,0.00296673763568462,0.026145251396648,0.00490251966708471,0.0181302377148074,0.00506301449697676,0,0.00291462575395701,0.075556190748416,0.000763152064203245,0.277867528271405,0.0322304699357046,0.0136101182293099,0.000371796574160138,0.138396908082675,0.00799755580317027,0.0412228239944557,0.0435795076513639,0.0265311549029456,0.0127967359050445,0.00631075485485264,0.305634626632872,0.00927341071502334,0.391534391534392,0.0152506297475152,0.0215384615384615,0.00137873983179374,0.00726318008470516,0.00712372138334145,0.612271427333391,0.00189136201130204,0.183314960349916,0.00533804175991131,0.00156525984749487,0.0347993519149036,0.847593692402212,0.57157587214298,0.0126950967197638,0.658422901666145,0.23070796460177,0.114803854617194,0.00490103165362433,0.0296911523350077,0.176845438353453,0.00474112756381626,0.421616845825357,0.0123486107812871,0.00655668913425477,0.0241343712508022,0.129578331794398,0.00390451927337173,0.0305403078247767,0.0639928262818945,0.0929530382272066,0.412569316081331,0.0573945981554677,0.223603179935058,0.0447620965035904,0.000606673407482305,0.189772282471046,0.0788080505729667,0.0200436494995359,0.0503317982376618,0.00271631635855376,0,0.432953826691967,0.0285803259402789,0.0784722222222222,0.387354607813898,0.420748151370161,0.0185552915133956,0.0108957124663931,0.00373927418719987,0.00584121760592349,0.00769051572747799,0.0263249288046121,0.000776974528748058,0.0788763578495814,0.00508267599590746,0.00969193492557979,0.00130581656116047,0.912405578152237,0.0288148000266188,0.00162268670555963,0.162298910223145,0.257782487746721,0.0016976411722659,0.000889894139676301,0.00132335863018878,0.00697058701857444,0.0432653342760083,0.00203131612357173,0.00107391324648644,0.187897460204606,0.00185806956351664,0.0019615239532252,0.000845866251628293,0.00120253283478326,0.00113384274094158,0.00294941198431958,0.000247374029532653,0.138656728687694,0.000519408566778628,0.00224133952997792,0.00130132798168734,0.000722100656455142,0.000870924519874944,0.000868507903421921,0.00117906164490223,0.00116231368795296,0.00058879478237239,0.0232761345256465,0.000533807829181495,0.12509885029503,0.0014119640419824,0.828907252888318,0.00104697176725285,0.00131061598951507,0.000966467770400874,0.00423024626076447,0.00241919876137023,0,0.0167712543826347,0.000932341660839531,0.0106468747035948,0.000939380009193932,0.0119380493930515,0.00149819748115548,0.00125951334548183,0.0010475392351059,0.000934322616103325,0.000540471800089019,0.00311961865781527,0,0.00198218422372412,0.00476902936225921,0.000938806861824699,0.00159801136363636,0.00216919739696312,0.00146648765878343,0.00181488203266788,0.0155465785285837,0.200412186622917,0.0305905302358574,0.00193692575117954,0.000322997416020672,0.00423365339384045,0.00213554263366439,0.00062120705308931,0.00390922643697201,0.00122438690626238,0.0088855421686747,0.00137860607607863,0.0169250377923348,0.00201116727089894,0.0169040461288256,0.00145556690500511,0.000395184024027189,0.00243274589120534,0.00522842639593909,0.00240045184975995,0.163277330997691,0.457459474310834,0.00400562192550949,0.00629851126097468,0.00204088460637693,0.00049989132797218,0.000828586224754013,0.0822791319551579,0.0391619816443227,0.193739780425134,0.0835767243316109,0.0558785529715762,0.0190641247833622,0.0128044580802705,0.228929435040668,0.001237766263673,0.000918226802020099,0.0177888495140521,0.000904658993818164,0.038013340834204,0.0138776674112447,0,0.0542875927491312,0.00352991135410584,0.00189040557792399
"f9841bbca3f0f09586af04f9c74bf55c",0.000507260161055101,0,0,0,0,0,0,0,0,0,0.00577493783921076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190557858129675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079160894518108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207225253850936,0,0,0.000580193639627226,0,0,0,0,0,0,0,0,0,0,0,4.03192086683312e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291207765540414,0,0,0,0.00148323939483833,0,0,0,0,0,0.00229044167920142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311122634171636,0,0,0,0,0,0,0,0,0.000298161338413119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25abb594a07f82258b5cc3fc94ffefd2",0,0,0,0,0,0,0,0,0,0,0,0.00290697674418605,0,0,0,0,0,0.00108356173114921,0,0.00314907017319886,0,0,0,0,0,0,0,0,0,0,0.000517747224299603,0,0,0,0,0,0,0.00355466435765392,0,0,0,0,0,0,0,0,0.000291396517811612,0,0,0,0,0,0,0,0,0,0.00025160849717839,0,0.0010235938379651,0,0,0,0,0,0,0,0,0,0,0,0.0123638674639628,0,0,0,0,0,0,0,0,0,0,0,0,0.000149201770527677,0,0,0.000942423796200854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000828901015403744,0.000580784953202135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265032300811661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000719942404607631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24ab30bdaa5f0b7558bdd40ac92a6749",0,0,0.00113542819835931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000892401835798062,0,0,0,0,0,0,0,0,0,0.000179720355127422,0,0,0,0,0,0.000818873074673426,0,0,0,0,0,0.000191640635480347,0,0,0,0,0,0,0,0,0,0.000100435891770283,0,0,0,0,0,0,0,0,0,0.000183587295759133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227872001041701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186158110288338,0,0,0,0,0,0,0.000253759875488488,0,0,0.00231472839275714,0,0,0,0,0,0,0,0,0,0,0.000135875719009013,0.00291881239658666,0,0,0,0,0,0.00263943497888452,0,0,0,0,0.000937939659215257,0.000466170830419766,0.000474248316418477,0,0,0,0.00147389859577661,0,0,0.000445094423602721,0,0,0,0,0,0,0,0,0,0.000652874688864406,0,0,0,0,0,0,0,0,0,0.00052710843373494,0,0,0,0,0,0,0,0,0,0.000971414921570189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000350864881933967,0,0,0,0,0,0,0
"4bf54a44bb85f2739e3520ace97b4eae",0,0,0.000879956853728462,0,0,0.00118306671467517,0,0.000476390640325067,0,0,0,0,0,0.00276926702804619,0,0,0,0,0,0,0,0,0,0,0.0156476383656911,0,0,0,0.000739770037199865,0,0,0,0,0.00216473260229249,0,0.000347499029046831,0,0,0,0,0,0,0.000226868172140588,0,0,0,0.00100167552997742,0.0141661972418685,0,0,0,0,0,0.000302447071762442,0,0,0,0,0.000639746148728185,0,0,0,0.000701891206862936,0,0.00147920578028105,0,0,0,0,0,0,0,0,0,0.00112009420279449,0,0,0,0,0,0,0,0,0,0,0.00470677156697702,0,0,0,0,0,0,0,0.000326078095703921,0,0,0.0015233860342556,0,0,0,0,0,0.000928179013119936,0,0,0,0,0,0,0,0,0,0,0,0.00205676676264912,0.000397965522596677,0,0,0,0,0.000642832418533353,0,0,0,0,0,0,0.000245711222301644,0,0,0.000351631986100194,0,0,0,0,0,0,0,0,0.00049297510475721,0,0,0,0,0,0,0,0,0.000347403161368768,0,0,0,0,0,0.00964170569986009,0,0,0,0.000218435998252512,0,0.00249282368937906,0.028449777433714,0,0.000982603452511222,0,0,0,0,0.00179471573263417,0.00375174188015865,0,0,0,0,0.00132995838517311,0,0.000623402531014276,0,0,0,0.00373851079210988,0,0,0,0,0.000968462875589769,0,0,0,0.000334496105509629,0,0,0,0,0,0,0,0.000459652706843718,0,0,0.00032994923857868,0,0.00105103909546938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000723298239974283,0,0,0,0,0
"605a61989715e4ba688517321163eaca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351996644797939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aba25bf52eb895b0bcf7084a80700941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342110781582337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bd26e587c8c3253992702439272f462a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317560132054708,0,0,0.00306413700470114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747576593189085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"784ed010a6f767dcb57e26121152233f",0.00370933992771543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73582854480509e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000166855151189306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117940653630521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028030833917309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46aeade852c15f637bff57aa853bda81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591598856388828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
